GeneName,GSM831808_con,GSM831809_con,GSM831810_con,GSM831811_con,GSM831812_con,GSM831813_con,GSM831814_con,GSM831815_con,GSM831816_con,GSM831817_con,GSM831818_con,GSM831819_con,GSM831820_con,GSM831821_con,GSM831822_con,GSM831823_con,GSM831824_con,GSM831825_con,GSM831826_con,GSM831827_con,GSM831828_con,GSM831829_con,GSM831830_con,GSM831831_con,GSM831832_con,GSM831833_con,GSM831834_con,GSM831835_con,GSM831836_con,GSM831837_con,GSM831838_con,GSM831839_con,GSM831840_con,GSM831841_con,GSM831842_con,GSM831843_con,GSM831844_con,GSM831845_con,GSM831846_con,GSM831847_con,GSM831848_con,GSM831849_con,GSM831850_con,GSM831851_con,GSM831852_con,GSM831759_tre,GSM831760_tre,GSM831761_tre,GSM831762_tre,GSM831763_tre,GSM831764_tre,GSM831765_tre,GSM831766_tre,GSM831767_tre,GSM831768_tre,GSM831769_tre,GSM831770_tre,GSM831771_tre,GSM831772_tre,GSM831773_tre,GSM831774_tre,GSM831775_tre,GSM831776_tre,GSM831777_tre,GSM831778_tre,GSM831779_tre,GSM831780_tre,GSM831781_tre,GSM831782_tre,GSM831783_tre,GSM831784_tre,GSM831785_tre,GSM831786_tre,GSM831787_tre,GSM831788_tre,GSM831789_tre,GSM831790_tre,GSM831791_tre,GSM831792_tre,GSM831793_tre,GSM831794_tre,GSM831795_tre,GSM831796_tre,GSM831797_tre,GSM831798_tre,GSM831799_tre,GSM831800_tre,GSM831801_tre,GSM831802_tre,GSM831803_tre,GSM831804_tre,GSM831805_tre,GSM831806_tre,GSM831807_tre
BCL2,6.9076563904761903,7.1482368666666698,7.0805091047619104,7.1900857142857104,7.1283893809523802,7.1260883809523801,7.1129633238095202,7.1042984571428596,6.9704117333333304,6.9802528095238099,6.7893639428571397,6.85708398095238,6.7622375714285701,7.0100101428571397,6.8260901238095197,7.0492599619047596,7.0795139142857098,7.1311708761904802,7.0726039238095204,7.2380130761904802,7.0007511047619104,6.9625399142857098,7.1818871238095197,7.0010504761904802,6.49328740952381,6.7176748476190502,6.72840839047619,6.9718625047618996,6.8639101714285697,7.0351309523809498,6.9715639999999999,7.3040367142857097,7.0219730761904797,7.0749564380952403,6.8269122285714303,7.2322996476190502,7.0981711904761902,7.0810473904761899,7.2639469428571397,7.2621520000000004,6.6784702476190496,7.0785883238095204,6.9718625047618996,7.1293250285714302,7.1135552952380996,6.10249092380952,6.1225028476190504,6.2867641047619003,6.1133277047619003,6.3878953428571403,6.0068653904761904,6.2432778380952403,6.2293881523809498,6.1279031809523801,6.4435274857142897,6.0442106857142903,6.0028802285714304,5.9587689047619001,6.3090007523809497,6.25627683809524,6.2963421714285701,6.3469554380952404,6.3824278857142902,5.9606299047619,6.2223076285714303,6.9180558190476198,6.3434873809523804,5.9659088190476197,5.9284389714285703,7.1117229428571402,6.8778257142857102,5.8508479619047602,6.4265863619047598,5.9381712571428604,6.2571204380952397,5.9777661809523801,6.0190487142857103,6.4432798761904797,6.7760640666666703,6.44705021904762,6.6164776476190497,6.6336012476190502,6.3067019333333301,5.8886091238095197,5.9633241142857099,6.1787020476190504,6.69649519047619,6.2070925333333298,6.3281441428571403,6.28137220952381,6.2979283047618999,6.4026146380952396,7.0309092380952398,6.2377027714285704
BAX,6.1632255523809496,6.5411692571428599,6.2150509904761897,6.5817916761904796,6.3610330571428602,6.6744153809523796,6.3807606666666699,6.6415023333333298,6.3371242666666703,6.4711898380952402,5.7868065047619002,6.5168849523809502,6.8479993523809499,6.4627717619047598,6.8787590476190497,6.2180346666666697,6.7452479904761899,6.50244764761905,6.7834335714285698,6.3593997904761901,6.7788929047619,6.9232254285714303,6.64967395238095,6.3482451047619,7.16015644761905,7.1202154000000002,7.0392872761904801,5.7883016857142904,6.6239067238095197,5.9905412666666704,6.7713364761904797,6.1639741619047603,6.7200546571428603,6.7524675333333297,6.2358107428571401,6.8351758476190501,6.7707623619047599,6.6133086285714304,6.284923,6.77522794285714,6.8372907809523804,6.1042846857142896,6.6531228095238104,6.2212343523809501,6.4123468761904796,7.5891289333333303,7.5005968857142902,7.1302053904761902,7.2354888952380998,7.5670120095238103,7.4461366666666704,7.5041553714285696,7.4593096190476196,7.9128409619047604,7.9948325809523801,6.8395709523809503,7.9897062380952404,8.0284474285714307,7.8309253714285703,7.0106256380952399,7.56368061904762,7.0835044952380999,7.1147286857142902,8.0811727904761899,7.1275791428571402,7.7377478190476197,8.6006234952380893,8.1943569952381008,7.3829176666666703,6.41010078095238,6.8848815047618999,8.0240523714285708,7.0082277619047604,7.5148757428571402,7.9598099904761899,8.3571687428571408,6.4708572000000002,7.5522935523809496,6.5312341523809501,7.3426376476190498,8.1868896952381007,7.9875803142857098,7.76370716190476,7.1916554190476196,7.3118394095238104,7.2401543714285701,8.0481498476190492,7.0520863333333299,7.5117873809523799,7.2464338761904799,7.09166111428571,7.3422926285714301,6.5728825333333303,7.4465092095238097
FN1,7.6258775238095202,8.0099577523809504,7.9412124380952402,7.6158005238095203,7.7022201142857103,7.5947144285714296,7.4494107238095202,7.8960324190476197,7.7339754095238096,7.3154623238095198,7.5673083047619096,8.3189009619047596,8.0459611238095192,7.3436654666666703,8.1546857333333307,7.3023596285714296,7.3741879142857103,7.2479615333333296,7.3855020952380999,7.4973044380952398,7.5504726952381001,7.41452568571429,7.4841979904761899,7.82212673333333,9.0824800571428597,8.6297990571428596,7.9162617904761898,7.6043830571428597,8.0707574476190498,7.8137284190476199,8.5236870761904804,7.3243739904761904,7.8501269238095199,8.0075792857142893,7.6186002000000004,7.5106884857142902,8.7233345999999994,8.1851303809523799,8.4121080857142907,8.0220284666666704,8.8348426380952407,7.6658923619047599,7.29911091428571,7.8893069238095199,8.1380864190476192,10.898833676190501,10.721889514285699,10.339971952380999,11.690443647619,8.1769345142857102,10.6494794857143,10.378024028571399,10.957336876190499,11.9474628857143,11.118766285714299,10.460824000000001,11.4256213238095,10.538552914285701,10.1571844952381,7.9288809809523801,8.7949434190476197,10.038687409523799,10.242320647619,11.9860969809524,10.6494794857143,8.8006301523809505,9.1700061142857106,11.410837009523799,9.7417808952381009,6.7896415619047596,9.3635559333333305,10.629667647619,11.3371140666667,12.053559961904799,11.103902219047599,10.5720793428571,11.913928933333301,10.520305647619001,11.457654438095201,9.3112024000000009,10.9626694571429,9.5384826857142908,10.141840238095201,10.802468847619,9.9394020571428605,10.606407476190499,8.6396617428571396,9.9109581999999996,10.3416887047619,10.5877274285714,11.7019145428571,10.719734695238101,8.9730565047618995,11.6801525714286
